geolocation_zip_code_prefix,lat,long
5112,-23.492319074730204,-46.75113941234901
5113,-23.485969724336485,-46.7559439448154
5114,-23.507955369142287,-46.751742177758494
5115,-23.51021032878508,-46.75041863322728
5116,-23.512900025217835,-46.74636677736742
5117,-23.513301601676236,-46.743531870497144
5118,-23.51619111327541,-46.74233618835151
5119,-23.49600538997414,-46.73531948585162
5120,-23.51192940840816,-46.731383691522915
5121,-23.507504505816822,-46.73003142812193
5122,-23.504906165651622,-46.73480726026624
5123,-23.505669161292243,-46.737858817710176
5124,-23.503898772609908,-46.736184887791346
5125,-23.502849069315722,-46.73892345712974
5126,-23.502111108838946,-46.74112505592856
5127,-23.497518777709892,-46.73890968309469
5128,-23.492369883390936,-46.740340473842586
5131,-23.49934664745189,-46.743907453604365
5132,-23.504941963693103,-46.744775206049525
5133,-23.493831867629133,-46.74420724017295
5134,-23.48769178008538,-46.74397962913284
5135,-23.49344574250006,-46.74823717544452
5136,-23.501093257330446,-46.748629790943866
5138,-23.4849648087262,-46.73391307052828
5139,-23.4890964296682,-46.731550497089174
5140,-23.489980082195327,-46.72712041997771
5141,-23.491961535547016,-46.72914975470674
5142,-23.493951453651718,-46.727100251092395
5143,-23.495816461161066,-46.72312178293242
5144,-23.499797252108195,-46.7222659309842
5145,-23.498573165894793,-46.7253989385911
5154,-23.493388887513618,-46.744916728357005
5157,-23.48567058679947,-46.76306922080059
5158,-23.489765922501217,-46.75904143504548
5159,-23.48796620747312,-46.75209961939696
5160,-23.486392929049373,-46.74839463992738
5161,-23.48606752868797,-46.75665569304551
5162,-23.483370859225513,-46.75543547350663
5163,-23.4815127738975,-46.7647538401632
5164,-23.489037093961308,-46.71939604678107
5165,-23.482027491846267,-46.75299741624231
5170,-23.483575002565704,-46.74808976460682
5171,-23.477173230038794,-46.749554288474165
5172,-23.48121271984964,-46.7437401351882
5173,-23.479454807937564,-46.74198429482371
5174,-23.479868660472455,-46.74253646014058
5175,-23.47534739481606,-46.73854767980035
5176,-23.48093321123572,-46.71621299123583
5177,-23.48561113514772,-46.74404419710464
5180,-23.458962545805935,-46.749483126697235
5181,-23.455430409990882,-46.744678848751064
5182,-23.45042870023146,-46.746178334352
5183,-23.45241615008143,-46.75244524428337
5184,-23.458108454556463,-46.754647093778935
5185,-23.441527365070304,-46.74779116550382
5186,-23.43450890420836,-46.75092452467019
5187,-23.445320361177213,-46.750700272062595
5201,-23.413225181443735,-46.72326579736189
5202,-23.40231291055443,-46.74751825997552
5203,-23.407660817516046,-46.74627696779846
5204,-23.40753359180554,-46.75545497960569
5205,-23.409573480539244,-46.76428001355074
5206,-23.404637230293677,-46.763236666485675
5207,-23.398816955723596,-46.753242729418886
5208,-23.413153824830186,-46.75445806208384
5209,-23.433969279937116,-46.72420734706413
5210,-23.421322696240637,-46.75093957761165
5211,-23.409117091167882,-46.75920752788621
5212,-23.415297911861444,-46.74748111743854
5215,-23.39179753106591,-46.73488721241999
5220,-23.404990724114672,-46.726137868750435
5223,-23.409588442548745,-46.73979236330234
5224,-23.41306019132984,-46.74366315120095
5240,-23.429480312154787,-46.7637907283525
5263,-23.532545549583,-46.55646556044664
5264,-23.44562165130108,-46.78522308386851
5265,-23.451413488633317,-46.79035755451185
5266,-23.446223824774748,-46.79982144125374
5267,-23.440654839074277,-46.79240083902116
5268,-23.441439540673866,-46.78325632667593
5269,-23.43340754839264,-46.789135131994364
5270,-23.54611255985229,-46.646848387298526
5271,-23.42963545922934,-46.794297138494095
5272,-23.470359044206937,-46.77410105867049
5273,-23.43732695411862,-46.7892275211658
5274,-23.471994259810216,-46.78767029866212
5275,-23.42594758220571,-46.807399632262765
5276,-23.483627794804413,-46.50717425106774
5279,-23.542798499999996,-46.577862
5280,-23.437697011855473,-46.770332564852225
5281,-23.49311100609162,-46.74552736964095
5282,-23.452349204285103,-46.766075326509196
5283,-23.44182556011492,-46.77527318337122
5301,-23.53402074170054,-46.72238657095961
5302,-23.530804455345283,-46.72680217391848
5303,-23.5288122572199,-46.72981070249658
5304,-23.524327864804107,-46.73514252757666
5305,-23.53210102517907,-46.729326672207776
5307,-23.522375358100277,-46.74299443819315
5308,-23.52590411924512,-46.74193448397491
5310,-23.54333638911653,-46.73492199042071
5311,-23.529366060622237,-46.740097685220874
5312,-23.530422767884236,-46.73805699745131
5313,-23.530459370915786,-46.736805074966796
5314,-23.531009963810323,-46.736147455685604
5315,-23.53377546607728,-46.73134498872432
5316,-23.534948702752576,-46.73391596448145
5317,-23.548354215373497,-46.73268625066415
5318,-23.535659832513392,-46.72945243729967
5319,-23.539283917267472,-46.7282090695284
5321,-23.552210513303883,-46.73510884757536
5322,-23.540378191471508,-46.75176278013046
5323,-23.54445439452188,-46.752352019069036
5324,-23.540750461903365,-46.75659741535099
5325,-23.538847214195798,-46.758830661518644
5326,-23.543337875209176,-46.75777574542312
5327,-23.545378064153397,-46.75773586527125
5328,-23.543374885760123,-46.755758338060126
5329,-23.57602885540124,-46.7373029897676
5330,-23.543075295393148,-46.74845637165165
5331,-23.54498184311301,-46.74874940167108
5332,-23.545751587033777,-46.74694554525169
5333,-23.54147257110694,-46.74405516460518
5334,-23.548082728599557,-46.7463535987087
5335,-23.547126929864252,-46.75270492034257
5336,-23.54504802693753,-46.75319446796226
5337,-23.552301894665934,-46.74980723016489
5338,-23.552810149096985,-46.75078694790723
5339,-23.554460171905717,-46.755412088728356
5340,-23.55336790694701,-46.75510699849187
5343,-23.55418261377123,-46.750436043739285
5344,-23.55354243180457,-46.745489047142
5345,-23.551017136011886,-46.744435168816736
5346,-23.555560844862832,-46.744290267837975
5347,-23.552560179214442,-46.73831536016863
5348,-23.54624238699006,-46.73812381852635
5350,-23.56942606471694,-46.758624220803924
5351,-23.55893086538326,-46.75442482654888
5352,-23.555474266846016,-46.75852254210228
5353,-23.56006009237987,-46.75121235033999
5356,-23.56290100468596,-46.752805725846024
5358,-23.571794626931997,-46.75012984995805
5359,-23.570051156217005,-46.74333181766176
5360,-23.569787679175107,-46.73463415848841
5361,-23.566732404924753,-46.74853721362864
5362,-23.572572584407737,-46.740961020015966
5363,-23.572677691339486,-46.74697961555648
5364,-23.571279865660408,-46.75213789903832
5365,-23.576040724649772,-46.74787090087401
5366,-23.577028978158456,-46.75655750322728
5367,-23.572875534458877,-46.75516709342163
5368,-23.578686847251724,-46.752239482235126
5369,-23.57055394976627,-46.744693648075454
5371,-23.58338442364295,-46.75396160748979
5372,-23.576348306326917,-46.7499260152794
5373,-23.58357394811958,-46.758480659787885
5374,-23.578715093442312,-46.76012749144728
5376,-23.58072632624686,-46.76676025646834
5379,-23.566176815093183,-46.75331812769217
5381,-23.572539681883576,-46.76148938898402
5382,-23.574765346781525,-46.76227985844196
5386,-23.565377040557276,-46.76001692497761
5387,-23.565859985447474,-46.76498601922002
5388,-23.569127041540508,-46.76316696981107
5396,-23.573033168443136,-46.77016776233392
5397,-23.57939007208075,-46.77575747246181
5398,-23.574601424397397,-46.777996907513455
5399,-23.57454790643362,-46.77926371901466
5400,-23.55697378795659,-46.676036393704166
5401,-23.562902895976013,-46.67607378284267
5402,-23.56398167189496,-46.6780981730226
5403,-23.557288244769243,-46.66935945471053
5404,-23.563117568239665,-46.68252863685773
5405,-23.559709302982014,-46.68153393710258
5406,-23.56058498313149,-46.68273871420334
5407,-23.560068627682575,-46.68514949874962
5408,-23.558870627364712,-46.68244560544802
5409,-23.556516806064618,-46.67546209258915
5410,-23.555583252805754,-46.67714450511229
5411,-23.55833998274859,-46.677404171976406
5412,-23.557529595563345,-46.67978013067919
5413,-23.559578921776534,-46.68010648322572
5414,-23.562132472577762,-46.68128966968681
5415,-23.563041111909726,-46.68362558131101
5416,-23.560795999735255,-46.68888315357789
5417,-23.560383879196173,-46.69074842567408
5418,-23.564103186725486,-46.68949041321392
5419,-23.562479646192855,-46.69410571847306
5420,-23.56398909880364,-46.6927135478838
5421,-23.56519029610136,-46.69191020112499
5422,-23.566442911783454,-46.68604392321935
5423,-23.569700910701165,-46.69536854951347
5424,-23.569145433959736,-46.69776815221848
5425,-23.567899849179256,-46.7003754387961
5426,-23.563895883727845,-46.694615558954325
5427,-23.56358127680485,-46.69609371267298
5428,-23.563069895789244,-46.69818250285163
5429,-23.561925288988906,-46.69919249572651
5432,-23.556915440293366,-46.69011905864422
5433,-23.55292906273169,-46.69095126446991
5434,-23.555561834234233,-46.691087101552476
5435,-23.551679609816205,-46.690576125130065
5436,-23.554573423647494,-46.685403212115524
5437,-23.545260112166595,-46.691172658806636
5438,-23.546821216955127,-46.68894216191654
5439,-23.549613617375684,-46.689236736059655
5440,-23.547565168733392,-46.69107883878682
5441,-23.545526491903697,-46.695127246543755
5442,-23.544694935345156,-46.69723577915507
5443,-23.55319774711795,-46.695734420250666
5444,-23.557450993440607,-46.69728307485209
5445,-23.552469118347176,-46.69799210013386
5446,-23.552219565292674,-46.70084407366287
5447,-23.548670198796735,-46.7001993582958
5448,-23.5464643806324,-46.70050505621371
5449,-23.5458889872065,-46.704999873027106
5450,-23.547696604806262,-46.70649481381644
5451,-23.542792134627934,-46.70243102220876
5452,-23.54451591048592,-46.70819554197428
5453,-23.542520816156724,-46.70777442234098
5454,-23.541082818264076,-46.710420920324616
5455,-23.54138275252301,-46.711850216922876
5458,-23.542168245764923,-46.715703819583716
5459,-23.55552581725136,-46.70483380994254
5460,-23.55055771149681,-46.71156298293884
5461,-23.5481672857285,-46.71600267331588
5462,-23.5587517376249,-46.704439243222026
5463,-23.559599613486213,-46.707413917526324
5464,-23.5508499470766,-46.714585542755714
5465,-23.554274925201337,-46.71554568265898
5466,-23.55088787499471,-46.71807311116471
5467,-23.543478731565152,-46.71537092119334
5468,-23.539015599563275,-46.715772291099526
5469,-23.54127399354168,-46.72034035265942
5470,-23.540839890808638,-46.72376289874196
5471,-23.54006339173923,-46.72574786732093
5472,-23.549589,-46.718019
5477,-23.55180049616272,-46.72261484392583
5501,-23.570723632476877,-46.70517279247484
5502,-23.574304812440104,-46.70501567923246
5503,-23.570392589675624,-46.71058905855353
5505,-23.557031972113982,-46.712955418251994
5506,-23.562901775265253,-46.70880395711977
5507,-23.566830344896953,-46.71010300522907
5508,-23.56009825324765,-46.72805333918863
5509,-23.571002292779916,-46.71113877245833
5510,-23.57295361612387,-46.70926031323881
5511,-23.57664357621493,-46.70857985663301
5512,-23.582650639006914,-46.7155051061921
5513,-23.580704417565098,-46.713847784327214
5514,-23.585802995334138,-46.67992576165717
5515,-23.580157159355213,-46.714306360643356
5516,-23.581849117861957,-46.717964349933084
5517,-23.583957654636187,-46.722159364344385
5518,-23.586210977147438,-46.72710494834291
5519,-23.589093942124197,-46.7311220077732
5520,-23.597451308157137,-46.74023393617327
5521,-23.591263596766716,-46.73030243137227
5522,-23.59229139151803,-46.73647308832082
5523,-23.593715057557493,-46.74018060482278
5524,-23.59691699216031,-46.742737806179804
5525,-23.600238986902742,-46.75342284578752
5526,-23.601694991372696,-46.74691080562839
5527,-23.592467578023637,-46.74314449513892
5528,-23.594565367797518,-46.75724787233764
5529,-23.59301880178964,-46.74235880184541
5530,-23.57660355734055,-46.717067766140204
5531,-23.579522625713537,-46.72277719391714
5532,-23.578208069998293,-46.723735179169175
5533,-23.58244555265576,-46.723775992879816
5534,-23.60131554595234,-46.748951805229254
5535,-23.583277312354554,-46.73145661447071
5536,-23.588910530617518,-46.738795728547956
5537,-23.58656724927001,-46.73505693292204
5538,-23.588482596844702,-46.73790829286835
5539,-23.575730174844306,-46.72709494829189
5540,-23.57624830642285,-46.72414122949734
5541,-23.589455115179582,-46.74257180539505
5542,-23.588145433957305,-46.749414643945734
5543,-23.58897029306533,-46.73828334416517
5544,-23.59364674375603,-46.765733727223186
5545,-23.586544939588855,-46.7673119467961
5546,-23.587017256498687,-46.77085330517736
5547,-23.593166257795726,-46.77150795852363
5549,-23.597156557476318,-46.76617764128319
5550,-23.577569573487583,-46.751881250173966
5551,-23.58906819726084,-46.761093971448275
5560,-23.58808706062445,-46.780207538616615
5563,-23.601399250853365,-46.78440014161514
5564,-23.5940840808623,-46.77494872391501
5565,-23.595791254969438,-46.78916303455936
5566,-23.592863045182845,-46.79145485869592
5567,-23.59369250402025,-46.78639949606665
5568,-23.590086312807323,-46.78607269850457
5569,-23.6002939402766,-46.7935595588402
5570,-23.60332171606511,-46.793559291033056
5571,-23.594121561980305,-46.785403962853586
5572,-23.596737338109424,-46.795420393749076
5573,-23.585263747250234,-46.74059246298307
5574,-23.587550305493934,-46.80250459402642
5576,-23.58766297928132,-46.78274335847169
5577,-23.58618225433664,-46.77224344983849
5578,-23.575933039554922,-46.712980425727814
5579,-23.57173297269278,-46.71319204805505
5580,-23.572903495980118,-46.7175273873813
5581,-23.57197573796835,-46.72288938322704
5582,-23.573666245957604,-46.728438760872656
5583,-23.583544288218018,-46.783001602358944
5584,-23.58066162043166,-46.791125156327986
5585,-23.57119615337984,-46.72550575196008
5586,-23.570964460975258,-46.72861266324133
5587,-23.571861656935862,-46.7227273850121
5588,-23.57661945703069,-46.74217455114531
5589,-23.575921099711024,-46.738130505371274
5590,-23.575767903393547,-46.73302398423986
5591,-23.57875454954477,-46.73252097270821
5592,-23.57928941843931,-46.73698343697321
5593,-23.580931848974732,-46.73677778449398
5594,-23.58250658965385,-46.739873881043366
5595,-23.580992374159134,-46.742671353892355
5596,-23.581017233015803,-46.74637532086324
5601,-23.582169862434927,-46.70038968034998
5602,-23.5779980848385,-46.70435017361067
5603,-23.582616947029518,-46.70185102705074
5604,-23.587286998050594,-46.70021747044585
5605,-23.590518562308848,-46.7040775641843
5606,-23.580373159704592,-46.70583773284187
5608,-23.582349721305317,-46.707279330185536
5609,-23.58073820600165,-46.70889277105747
5610,-23.58514931064603,-46.709880782735056
5611,-23.585495746179454,-46.712380006104695
5612,-23.59169808860095,-46.709027260601125
5613,-23.59009019816411,-46.71280458550483
5614,-23.595120413231633,-46.71177482025726
5615,-23.587748252962488,-46.717148192364306
5616,-23.588966858120592,-46.71939326501132
5617,-23.59117465313601,-46.719635152546594
5618,-23.590310583107264,-46.723454279171776
5619,-23.591282717143603,-46.72706542704628
5620,-23.59399116942946,-46.72405968024737
5621,-23.597467057301195,-46.722873119615755
5622,-23.598938357161533,-46.72487053932291
5623,-23.60145175819794,-46.72613694858015
5624,-23.596034030846166,-46.72807150944155
5625,-23.596720972620048,-46.73065440896974
5626,-23.59463985313079,-46.73354315115403
5627,-23.595410720982645,-46.732292718751744
5628,-23.599898649399496,-46.73082544287345
5629,-23.603818046206293,-46.72915836933261
5630,-23.6111539454303,-46.73647616317589
5632,-23.599918373365906,-46.735086702376044
5633,-23.600219400392497,-46.73909220829364
5634,-23.60458678569011,-46.73921553115134
5635,-23.60287990293763,-46.735972730632355
5638,-23.606587016962564,-46.741746820623945
5639,-23.608938919610626,-46.74147165315549
5640,-23.616398946988785,-46.740209328956496
5641,-23.61806909812825,-46.73673023665125
5642,-23.621483619952574,-46.7360577494299
5650,-23.59694783264323,-46.70192562083789
5651,-23.602949874172868,-46.72395900630151
5652,-23.597602291392967,-46.71686485627258
5653,-23.60246534575173,-46.71708730106909
5654,-23.606078298253173,-46.71635840873275
5655,-23.608945438489123,-46.71623613385204
5656,-23.612372031346393,-46.720711025342474
5657,-23.620141235597405,-46.716948853445864
5658,-23.60329413640673,-46.72266632245664
5659,-23.60964679215433,-46.72396327396769
5660,-23.612409464006358,-46.72716841115343
5661,-23.611266112243477,-46.72640794923143
5662,-23.612341847944496,-46.724293468445524
5663,-23.61432381765836,-46.72566609321656
5664,-23.617311075044253,-46.72435669383062
5665,-23.61815633842711,-46.72640474671065
5670,-23.58594239491596,-46.69655754044083
5671,-23.588203481989712,-46.694649289924406
5672,-23.590504985293183,-46.69645979100869
5673,-23.590929518383746,-46.70129371980658
5674,-23.591842250127453,-46.699328914700516
5675,-23.59465448282676,-46.70058118363387
5676,-23.59290648757216,-46.69943678703196
5678,-23.597689772171705,-46.70499909408372
5679,-23.60224937283118,-46.702258059674215
5683,-23.60441981116053,-46.708122074470445
5684,-23.6075910042335,-46.7057988253767
5685,-23.60711529401945,-46.705215570178666
5686,-23.611597421866616,-46.70281375512118
5687,-23.61054564124701,-46.70745152507378
5688,-23.6115136238288,-46.70721221040327
5690,-23.615544203216864,-46.70473932833237
5691,-23.615431874816146,-46.709197567973796
5692,-23.61921910518998,-46.70605114908249
5693,-23.62018183764152,-46.702815809043415
5704,-23.628982191903887,-46.72047003337825
5705,-23.625263526930453,-46.72130547901149
5706,-23.628534110660368,-46.724931741386634
5707,-23.64052963167912,-46.729106657092366
5709,-23.61782269576844,-46.74173856609391
5710,-23.609110379515947,-46.745036168390385
5711,-23.612928164684906,-46.74457985850566
5712,-23.62125518246918,-46.72966001993752
5713,-23.626275447566154,-46.730567883913366
5715,-23.62892979967528,-46.732146907705086
5716,-23.629898726810968,-46.73409652094723
5717,-23.63470216579248,-46.73229335360328
5718,-23.63545581957021,-46.73849954605458
5723,-23.641934860595423,-46.73230211638458
5724,-23.62809753815087,-46.73476924554112
5725,-23.62481781546366,-46.73611457014803
5726,-23.625147594473667,-46.7409439751183
5727,-23.626705427908895,-46.739113211370814
5728,-23.63148543697396,-46.73943728466303
5729,-23.63373780295739,-46.73126482370891
5730,-23.635617521445596,-46.74196944057761
5731,-23.640440053405896,-46.74292548072785
5734,-23.62411770381369,-46.74318923202126
5735,-23.62784476466177,-46.74948959966856
5736,-23.633397947664452,-46.74649284869335
5741,-23.610698020336194,-46.7478857991482
5742,-23.610275404343867,-46.750022547932524
5743,-23.612239226992525,-46.753385630717894
5745,-23.614533095967133,-46.75197228852206
5749,-23.61985435901823,-46.74644321589841
5750,-23.615806599893418,-46.74661151813183
5752,-23.619469391843317,-46.751129549325306
5754,-23.61985281486373,-46.75425503071449
5755,-23.62092167084997,-46.756225432607806
5756,-23.624274092666504,-46.754791618725505
5757,-23.625635771216416,-46.75933730119788
5758,-23.62861970529376,-46.76382590343757
5759,-23.63013342909976,-46.76622414718288
5760,-23.63239901760632,-46.76671237725179
5761,-23.635557251306874,-46.76659637403276
5762,-23.640892285381888,-46.76332291572635
5763,-23.643892818381683,-46.75963343527629
5765,-23.629308139874016,-46.75678972689308
5766,-23.630923538489206,-46.75481937791676
5767,-23.6332597540725,-46.76102797502006
5770,-23.648536477927227,-46.75895002553523
5772,-23.639531710906738,-46.75563775766252
5773,-23.63501723684382,-46.7550042533623
5774,-23.633686148257564,-46.75007323411838
5775,-23.635541955285156,-46.753360625159424
5776,-23.636843414550547,-46.74674343433194
5777,-23.644223051903975,-46.74922303999263
5778,-23.64169866193504,-46.75231824373689
5780,-23.64708623881557,-46.75275561487809
5781,-23.652042946133275,-46.760399121457375
5782,-23.650985368434434,-46.76649468766166
5783,-23.645706710715164,-46.76949423361113
5784,-23.620569735085205,-46.76176205985388
5785,-23.62505025827526,-46.76662706605312
5786,-23.634927025126775,-46.77221924138939
5787,-23.62153037041289,-46.76070549743814
5788,-23.631708053031105,-46.773661188487836
5789,-23.646723862387475,-46.77794677201899
5790,-23.64190174826667,-46.78549368511203
5791,-23.64640526389001,-46.783190642121205
5792,-23.636732271092274,-46.771218304231766
5793,-23.63924979650644,-46.77527047490817
5794,-23.641701915076126,-46.771645771308926
5795,-23.646566039232994,-46.77590097271967
5796,-23.650248523975286,-46.774323247923945
5797,-23.655039995371524,-46.772548081512156
5798,-23.657423790498264,-46.76815220777792
5801,-23.64671595904551,-46.73416145963824
5802,-23.65824104400788,-46.72572274069012
5804,-23.6483172917075,-46.73174552524676
5805,-23.65328192656437,-46.73420160733944
5812,-23.655821366173733,-46.73408372696411
5813,-23.654782981640995,-46.73178138154225
5814,-23.659570333248773,-46.73240476760968
5815,-23.662168556513816,-46.7357188497775
5816,-23.66688677092333,-46.73910024785083
5818,-23.664793009381363,-46.732440721136356
5819,-23.666318976530427,-46.73667460195048
5820,-23.664967564448396,-46.73900038102515
5821,-23.667497803136012,-46.75118082641057
5822,-23.663148963375253,-46.75263597943245
5823,-23.663623645328865,-46.750343059331236
5828,-23.66849790118584,-46.74165736925482
5830,-23.66917512611645,-46.74547306040678
5831,-23.672229533357843,-46.74773090434702
5832,-23.672876160520925,-46.751480379566715
5833,-23.67092899332533,-46.75913315831109
5834,-23.669994488180386,-46.755160814887006
5835,-23.64997894064348,-46.752760157091004
5836,-23.6460817044911,-46.737563081026686
5840,-23.64547586155535,-46.740775241842826
5841,-23.645994777504665,-46.74260920270726
5842,-23.649675773732657,-46.74401597085502
5843,-23.651125980376488,-46.73665993185349
5844,-23.657072596430826,-46.740692661090534
5845,-23.65374193639752,-46.742455715294064
5846,-23.6552724754969,-46.741419805672166
5847,-23.654398943214694,-46.74841205721782
5848,-23.658081135939344,-46.75980949756886
5849,-23.65286674701259,-46.75626170517522
5850,-23.658650761461562,-46.75388963601104
5851,-23.663660488046702,-46.75612881344176
5852,-23.666116836830028,-46.7573505447768
5853,-23.659526689286476,-46.75185565162501
5854,-23.66125006602348,-46.76198994511448
5855,-23.662715039850973,-46.76399857949136
5856,-23.651551763053945,-46.784246472395324
5857,-23.656746973108703,-46.780591722871804
5858,-23.66943015814067,-46.78282121143964
5859,-23.667205242064753,-46.76984514070622
5860,-23.664850123270277,-46.766215187149
5861,-23.6706498693583,-46.766842173371536
5862,-23.66779008151414,-46.764324907682656
5863,-23.67649730733524,-46.76585896343828
5864,-23.675680572125138,-46.76136120327143
5866,-23.677397739342158,-46.7697288821821
5867,-23.67301165138462,-46.77009510617105
5868,-23.666189477857614,-46.77928598257934
5869,-23.677378485599004,-46.771263048438726
5870,-23.68058437486398,-46.7725375672458
5871,-23.684867267243423,-46.77280801325225
5872,-23.68557276214228,-46.776189928726765
5873,-23.689810279947555,-46.77853276770575
5874,-23.680227426622775,-46.773402528751525
5875,-23.690243720792314,-46.777102822648594
5876,-23.69727981806278,-46.793670479635935
5877,-23.69191297748972,-46.79078425058837
5878,-23.68985495413789,-46.784628764862575
5879,-23.68860277572692,-46.791327576348756
5880,-23.686762736546736,-46.78827323522258
5881,-23.68129480297323,-46.77784240720856
5882,-23.680754556865104,-46.784244654671724
5883,-23.67659654975671,-46.779238150477134
5884,-23.671606346908504,-46.776113634340156
5885,-23.67479837948084,-46.78513336917455
5886,-23.682135162493037,-46.79338544986253
5887,-23.67839888739857,-46.79757670536986
5888,-23.673091600591444,-46.792176336327664
5889,-23.66731075664614,-46.78259502495701
5890,-23.665779731912927,-46.78868836276897
5891,-23.663058589744384,-46.79172278474438
5892,-23.66122860252235,-46.786755032319
5893,-23.658038023058577,-46.79040066009644
5894,-23.65301961518454,-46.7883731586386
5895,-23.652265201771623,-46.78579959201333
6010,-23.534849353513795,-46.77431264243405
6013,-23.531696692272018,-46.77716545992544
6016,-23.53284541350734,-46.7797198187354
6018,-23.54143288235432,-46.77566859429288
6020,-23.544216456036477,-46.761898193789584
6023,-23.543392082435187,-46.77081670094766
6026,-23.551530098682864,-46.76300983099982
6028,-23.54681831172538,-46.76751950549985
6029,-23.54845385758796,-46.76981810610759
6030,-23.557955807337724,-46.77128364785592
6033,-23.560321556312243,-46.77804011762417
6036,-23.554925909034864,-46.7764748547671
6037,-23.55503701638862,-46.77326263310046
6038,-23.56559062432993,-46.77832542548181
6040,-23.570114125673562,-46.78347230405049
6045,-23.57296074993118,-46.79307521945627
6050,-23.55916596273135,-46.7866797304971
6053,-23.55904419199653,-46.788516216731225
6056,-23.566955685986397,-46.788367270084976
6060,-23.55304985832057,-46.78185502020575
6065,-23.555044265033207,-46.790416775933956
6070,-23.548290463328467,-46.780665007913136
6075,-23.5494836975945,-46.78783600504386
6080,-23.543707570879505,-46.785291442401004
6083,-23.5423092364714,-46.77880363430572
6086,-23.53525108248203,-46.78465104369148
6090,-23.533584039296567,-46.782143634100635
6093,-23.530459546225323,-46.781793922586125
6097,-23.528657120890372,-46.78008729261214
6102,-23.54946788095088,-46.81297818818162
6110,-23.53162924085806,-46.79143011392516
6112,-23.536414818740994,-46.79601109982523
6114,-23.533639377709846,-46.79778661634882
6120,-23.542023765403467,-46.79169859873316
6122,-23.542162319696885,-46.79867733760635
6124,-23.546453999381377,-46.79685268601876
6126,-23.552381514000484,-46.79498923907829
6130,-23.557628275190552,-46.7967089010129
6132,-23.556804971340938,-46.798288500802286
6140,-23.577766853994707,-46.800681159907
6142,-23.569472580134097,-46.7977343512972
6144,-23.566868075187305,-46.80083878253548
6145,-23.567942760244986,-46.80223722303451
6147,-23.58086478064451,-46.80736438508917
6149,-23.581636666632775,-46.81333903202689
6150,-23.56975795010749,-46.81128987174747
6152,-23.563528593035716,-46.80339818752543
6154,-23.56012644126265,-46.80448970418922
6160,-23.55569095387742,-46.81253100472043
6162,-23.553569194197415,-46.80917761192744
6170,-23.545580720595595,-46.80483788436828
6172,-23.542711541398706,-46.81192328606325
6180,-23.53665933556521,-46.80341475311927
6182,-23.529131603676277,-46.81256714283085
6184,-23.537844593330753,-46.80763822615063
6186,-23.533929111792485,-46.812902180538124
6187,-23.545158202885183,-46.8136660682641
6190,-23.53012106648834,-46.79915789696048
6192,-23.527750697123523,-46.80206509671304
6194,-23.52558622696301,-46.801399767619735
6210,-23.52747870944936,-46.76666888669333
6213,-23.529511656935057,-46.768224359431386
6216,-23.525590756997364,-46.771580582924926
6220,-23.516352992932756,-46.782262707714814
6223,-23.51563936267734,-46.777653215635844
6226,-23.5083067453272,-46.77832484833088
6230,-23.51729370930647,-46.79686599136393
6233,-23.516710941561815,-46.78692852437119
6236,-23.51054231146539,-46.788394510215014
6240,-23.50397837304821,-46.80553058890849
6243,-23.50363822914895,-46.798147158009904
6246,-23.498811992026344,-46.807021394665234
6250,-23.50060131562611,-46.79587823883796
6253,-23.496906595843235,-46.79774126476707
6260,-23.49939856517152,-46.79106110467674
6263,-23.493795060131834,-46.79654131142918
6266,-23.49337317586646,-46.78783708683303
6268,-23.50051970188655,-46.77803882552528
6270,-23.496195844547763,-46.77141812523962
6273,-23.499149114930834,-46.76781218089295
6276,-23.48682878390368,-46.77624830701592
6278,-23.478450103519517,-46.78149249332528
6280,-23.50964276669932,-46.76696961021919
6283,-23.51422154074311,-46.76772717581829
6286,-23.506521243524876,-46.77190834208786
6288,-23.50243182178563,-46.765506025992046
6290,-23.52090866096238,-46.771679259568344
6293,-23.51622322011073,-46.762852445672046
6296,-23.51817522384337,-46.75716881512665
6298,-23.521207574784768,-46.75440280232129
6310,-23.515537639473838,-46.8383299560674
6311,-23.52112783333888,-46.843816378145796
6315,-23.52449571942832,-46.84131957212039
6317,-23.526050918585725,-46.845945722249816
6320,-23.52472271845405,-46.836198274544635
6321,-23.53906643828663,-46.82996986891582
6322,-23.529969876282543,-46.83334851454315
6325,-23.53133169838159,-46.82919248747782
6326,-23.52968156516446,-46.828692463917264
6327,-23.53309872459955,-46.82403921966189
6328,-23.528188694437894,-46.825055571832806
6329,-23.53929827110102,-46.8219163247814
6330,-23.553376243379322,-46.82706392296585
6331,-23.543659788593178,-46.82876897990093
6332,-23.548875095862027,-46.83034096769393
6333,-23.559623938278005,-46.83157642970436
6334,-23.54446463000376,-46.83139849782839
6335,-23.55505078751417,-46.83375817024717
6340,-23.567498109613126,-46.824263684188274
6341,-23.572542197256997,-46.81937766976592
6342,-23.5790202630523,-46.82540907260934
6343,-23.568178925797177,-46.833119705857065
6345,-23.57373283346247,-46.8421185718073
6350,-23.574774729993326,-46.85584592717282
6351,-23.569376735403235,-46.86351641402909
6352,-23.56403230721236,-46.86997554067075
6355,-23.560011587249008,-46.85946552936728
6360,-23.55892735621208,-46.839046984867736
6361,-23.557603759290593,-46.84560912207836
6362,-23.554347496577684,-46.841611602034604
6363,-23.56795159173169,-46.8387090864458
6364,-23.56551500001455,-46.84242305472129
